,category,name,lon,lat,day,open,close
115,musicvenues,Rise46,-0.1645599,51.4610483,3,1080,0
116,musicvenues,LSE Student Union,-0.116744,51.513976,3,1080,0
117,musicvenues,Ladybird Bar,-0.104026,51.536001,3,1020,120
118,musicvenues,Victoria Palace Theatre,-0.14254894143432,51.4967811841893,3,1170,1350
119,musicvenues,Birthdays,-0.0752017300954,51.5515994924597,3,960,0
120,musicvenues,Royal Vauxhall Tavern,-0.121945,51.4860659,3,1140,0
121,musicvenues,Cart & Horses,0.00434505520388484,51.5458798282975,3,720,0
122,musicvenues,Camden Peoples Theatre,-0.138404,51.526399,3,600,1080
123,musicvenues,Shakespeare's Globe Theatre,-0.0971089400017153,51.5081126650366,3,540,1020
124,musicvenues,Gielgud Theatre,-0.13323999941349,51.512020111084,3,600,1200
125,musicvenues,Spiritual Caipirinha Bar,-0.14892,51.543273,3,1080,0
126,musicvenues,Portobello Lounge,-0.206798002123833,51.5178604125977,3,720,0
127,musicvenues,Suburban Bar & Lounge,-0.205718,51.419587,3,1020,1380
128,musicvenues,Jazz Cafe,-0.14318484710043,51.538732436501,3,1140,120
129,musicvenues,Resident Studios,-0.232055,51.5503,3,600,1380
130,musicvenues,Cargo,-0.078913,51.526626,3,720,60
131,musicvenues,Farmopolis,0.012899816518015,51.4981522584165,3,600,1320
132,musicvenues,Scala,-0.120840203374542,51.5307732176212,3,600,1080
133,restaurants,La Porchetta Pollo Bar,-0.130298037090699,51.5136346213443,3,720,0
134,restaurants,Fuckoffee,-0.0812485,51.4993814,3,420,1140
135,restaurants,Bodean's,-0.13711100353483,51.462083824343,3,720,1380
136,restaurants,Royal China,-0.155250194816181,51.5178304458283,3,720,1380
137,restaurants,Princi,-0.134387051472991,51.5138629586873,3,480,0
138,restaurants,Sake No Hana,-0.1392329553479,51.506677921246,3,1080,1380
139,restaurants,Pizza Metro Pizza,-0.1661898002693,51.460922896098,3,1080,1380
140,restaurants,Poppies,-0.1439009,51.5409693,3,660,0
141,restaurants,Spuntino,-0.133808,51.512205,3,720,60
142,restaurants,Dumplings' Legend,-0.131604999303818,51.5118217468262,3,690,1410
143,restaurants,Wahaca,-0.135030033674326,51.5185498585848,3,720,1380
144,restaurants,Ye Olde Cheshire Cheese,-0.107315,51.5143449,3,660,1380
145,restaurants,Portobello Ristorante Pizzeria,-0.197994,51.510158,3,1080,1380
